地区,国家,确诊,疑似,治愈,新增确诊,新增治愈,新增死亡,死亡,日期
布隆迪共和国,布隆迪共和国,3,,0,0,0,0,0,2020-04-10
不丹,不丹,5,,0,0,0,0,0,2020-04-10
英属维尔京群岛,英属维尔京群岛,3,,0,0,0,0,0,2020-04-10
台湾,中国,382,,80,2,13,1,6,2020-04-10
香港,中国,989,,309,16,16,0,4,2020-04-10
摩纳哥,摩纳哥,84,,3,3,0,0,1,2020-04-10
巴巴多斯,巴巴多斯,63,,0,3,0,1,3,2020-04-10
安哥拉,安哥拉,19,,2,0,0,0,2,2020-04-10
北马里亚纳群岛联邦,北马里亚纳群岛联邦,11,,0,3,0,0,2,2020-04-10
特克斯和凯科斯群岛,特克斯和凯科斯群岛,8,,0,0,0,0,1,2020-04-10
巴布亚新几内亚,巴布亚新几内亚,2,,0,1,0,0,0,2020-04-10
荷兰加勒比地区,荷兰加勒比地区,2,,0,0,0,0,0,2020-04-10
福建省,中国,351,,311,0,3,0,1,2020-04-10
江苏省,中国,651,,634,0,1,0,0,2020-04-10
老挝,老挝,15,,0,0,0,0,0,2020-04-10
新喀里多尼亚,新喀里多尼亚,18,,0,0,0,0,0,2020-04-10
伯利兹,伯利兹,8,,0,1,0,0,1,2020-04-10
多米尼克,多米尼克,15,,0,0,0,0,0,2020-04-10
圣卢西亚,圣卢西亚,14,,0,0,0,0,0,2020-04-10
格林那达,格林那达,12,,0,0,0,0,0,2020-04-10
纳米比亚,纳米比亚,16,,3,0,0,0,0,2020-04-10
库拉索岛,库拉索岛,14,,0,1,0,0,1,2020-04-10
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,8,,0,1,0,0,0,2020-04-10
塞舌尔,塞舌尔,11,,0,0,0,0,0,2020-04-10
格陵兰,格陵兰,11,,0,0,0,0,0,2020-04-10
蒙特塞拉特,蒙特塞拉特,8,,0,2,0,0,0,2020-04-10
福克兰群岛,福克兰群岛,5,,0,3,0,0,0,2020-04-10
圣巴泰勒米岛,圣巴泰勒米岛,6,,0,0,0,0,0,2020-04-10
毛里塔尼亚,毛里塔尼亚,6,,2,0,0,0,1,2020-04-10
南苏丹,南苏丹,3,,0,1,0,0,0,2020-04-10
圣多美和普林西比,圣多美和普林西比,4,,0,0,0,0,0,2020-04-10
安圭拉,安圭拉,3,,0,0,0,0,0,2020-04-10
圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛,1,,0,0,0,0,0,2020-04-10
也门共和国,也门共和国,1,,0,1,0,0,0,2020-04-10
内蒙古自治区,中国,128,,79,2,0,0,1,2020-04-10
辽宁省,中国,144,,132,0,1,0,2,2020-04-10
江西省,中国,937,,936,937,936,1,1,2020-04-10
印度尼西亚,印度尼西亚,3842,,64,330,0,21,327,2020-04-11
圣马力诺,圣马力诺,344,,2,36,0,0,34,2020-04-11
马提尼克,马提尼克,154,,0,2,0,2,6,2020-04-11
瓜德罗普岛,瓜德罗普岛,141,,0,2,0,0,8,2020-04-11
苏丹,苏丹,19,,2,4,0,0,2,2020-04-11
卢旺达,卢旺达,118,,7,5,0,0,0,2020-04-11
美国,美国,501615,,29192,35316,2670,2095,18781,2020-04-11
卢森堡,卢森堡,3163,,241,129,0,8,54,2020-04-11
波黑,波黑,886,,129,40,28,1,36,2020-04-11
乌拉圭,乌拉圭,465,,214,9,22,14,21,2020-04-11
缅甸,缅甸,31,,2,4,1,0,3,2020-04-11
马达加斯加,马达加斯加,102,,11,9,0,0,0,2020-04-11
柬埔寨,柬埔寨,118,,50,1,0,0,0,2020-04-11
瑞典,瑞典,9685,,17,544,0,77,870,2020-04-11
日本,日本,6202,,404,261,0,9,120,2020-04-11
墨西哥,墨西哥,3844,,1,403,0,39,233,2020-04-11
新加坡,新加坡,2299,,406,389,0,0,7,2020-04-11
厄瓜多尔,厄瓜多尔,7161,,140,2711,0,55,297,2020-04-11
波兰,波兰,5955,,318,380,34,7,181,2020-04-11
巴基斯坦,巴基斯坦,4695,,727,206,155,3,66,2020-04-11
罗马尼亚,罗马尼亚,5467,,729,265,82,28,257,2020-04-11
塞尔维亚,塞尔维亚,3380,,118,490,0,3,74,2020-04-11
智利,智利,6501,,1571,529,456,8,65,2020-04-11
芬兰,芬兰,2769,,10,164,0,6,48,2020-04-11
摩洛哥,摩洛哥,1527,,141,153,32,13,110,2020-04-11
阿根廷,阿根廷,1975,,358,180,0,17,82,2020-04-11
韩国,韩国,10480,,7243,30,126,3,211,2020-04-11
塞内加尔,塞内加尔,278,,152,28,29,0,2,2020-04-11
英国,英国,78991,,135,13914,0,1897,9875,2020-04-11
意大利,意大利,148217,,30455,4591,1985,570,18849,2020-04-11
西班牙,西班牙,161852,,59109,4830,3441,510,16353,2020-04-11
土耳其,土耳其,47029,,2423,4747,281,98,1006,2020-04-11
法国,法国,90676,,24932,4342,1726,987,13197,2020-04-11
俄罗斯,白俄罗斯,1981,,169,-9936,-626,-75,19,2020-04-11
德国,德国,117658,,57443,4133,3530,171,2544,2020-04-11
荷兰,荷兰,23097,,2954,1335,0,115,2511,2020-04-11
比利时,比利时,28018,,5986,1351,3114,427,3446,2020-04-11
加拿大,加拿大,22148,,2770,1383,0,45,569,2020-04-11
葡萄牙,葡萄牙,15987,,266,2846,126,90,470,2020-04-11
巴西,巴西,19638,,127,1781,0,115,1056,2020-04-11
伊朗,伊朗,70029,,41947,1837,6482,125,4357,2020-04-11
印度,印度,7529,,653,1664,175,21,327,2020-04-11
印度,印度尼西亚,7529,,653,1664,175,21,327,2020-04-11
秘鲁,秘鲁,5897,,1569,1565,338,48,169,2020-04-11
沙特阿拉伯,沙特阿拉伯,4033,,720,1101,89,11,52,2020-04-11
以色列,以色列,10505,,1236,410,175,2,95,2020-04-11
挪威,挪威,6267,,0,110,0,4,112,2020-04-11
爱尔兰,爱尔兰,7393,,62,1169,62,53,288,2020-04-11
瑞士,瑞士,24713,,11100,662,500,64,1013,2020-04-11
阿联酋,阿联酋,3736,,588,746,320,6,20,2020-04-11
卡塔尔,卡塔尔,2728,,247,352,41,0,6,2020-04-11
乌克兰,乌克兰,2203,,35,311,0,12,69,2020-04-11
菲律宾,菲律宾,4428,,157,233,17,26,247,2020-04-11
捷克,捷克,5674,,346,207,45,7,119,2020-04-11
多米尼加,多米尼加,2349,,0,393,0,20,118,2020-04-11
丹麦,丹麦,5819,,894,184,0,10,247,2020-04-11
巴拿马,巴拿马,2528,,4,279,0,4,63,2020-04-11
哥伦比亚,哥伦比亚,2473,,85,250,0,11,80,2020-04-11
孟加拉国,孟加拉国,330,,33,112,0,1,21,2020-04-11
奥地利,奥地利,13248,,2507,279,0,22,295,2020-04-11
南非,南非,2003,,45,69,0,6,24,2020-04-11
埃及,埃及,1794,,384,95,36,17,135,2020-04-11
摩尔多瓦,摩尔多瓦,1289,,30,115,0,1,29,2020-04-11
马来西亚,马来西亚,4530,,1995,184,165,3,73,2020-04-11
科威特,科威特,1154,,112,161,0,0,1,2020-04-11
匈牙利,匈牙利,1310,,115,120,3,8,85,2020-04-11
哈萨克斯坦,哈萨克斯坦,802,,51,75,0,2,9,2020-04-11
乌兹别克斯坦,乌兹别克斯坦,624,,30,69,0,0,3,2020-04-11
阿尔及利亚,阿尔及利亚,1761,,237,189,0,51,256,2020-04-11
阿曼,阿曼,546,,109,62,0,0,3,2020-04-11
爱沙尼亚,爱沙尼亚,1258,,93,51,21,0,24,2020-04-11
波多黎各,波多黎各,683,,0,63,0,9,33,2020-04-11
古巴,古巴,564,,0,107,0,3,15,2020-04-11
斯洛文尼亚,斯洛文尼亚,1160,,137,36,9,2,45,2020-04-11
克罗地亚,克罗地亚,1495,,231,88,12,1,21,2020-04-11
加纳,加纳,313,,4,0,0,0,6,2020-04-11
巴林,巴林,1016,,551,161,56,1,6,2020-04-11
立陶宛,立陶宛,999,,54,44,53,6,22,2020-04-11
阿富汗,阿富汗,555,,32,71,1,0,15,2020-04-11
斯洛伐克,斯洛伐克,728,,23,27,7,0,2,2020-04-11
北马其顿,北马其顿,711,,41,48,6,2,32,2020-04-11
保加利亚,保加利亚,648,,3,24,0,0,24,2020-04-11
亚美尼亚,亚美尼亚,966,,173,29,24,2,13,2020-04-11
喀麦隆,喀麦隆,820,,98,90,36,2,12,2020-04-11
吉布提,吉布提,187,,36,47,8,1,2,2020-04-11
塞浦路斯,塞浦路斯,616,,0,54,0,1,15,2020-04-11
突尼斯,突尼斯,671,,0,28,0,0,25,2020-04-11
拉脱维亚,拉脱维亚,589,,0,0,0,0,2,2020-04-11
哥斯达黎加,哥斯达黎加,502,,0,19,0,1,3,2020-04-11
尼日利亚,尼日利亚,305,,58,17,7,0,7,2020-04-11
科特迪瓦,科特迪瓦,480,,54,36,2,0,3,2020-04-11
阿塞拜疆,阿塞拜疆,991,,159,65,58,1,10,2020-04-11
几内亚,几内亚,212,,15,18,4,0,0,2020-04-11
几内亚,几内亚比绍,212,,15,18,4,0,0,2020-04-11
玻利维亚,玻利维亚,268,,0,58,0,4,19,2020-04-11
黎巴嫩,黎巴嫩,619,,76,10,9,0,20,2020-04-11
洪都拉斯,洪都拉斯,343,,0,0,0,0,23,2020-04-11
尼日尔,尼日尔,438,,41,28,1,0,11,2020-04-11
泰国,泰国,2518,,1135,45,122,2,35,2020-04-11
留尼旺,留尼旺,376,,0,14,0,0,0,2020-04-11
吉尔吉斯斯坦,吉尔吉斯斯坦,298,,33,18,0,1,5,2020-04-11
伊拉克,伊拉克,1279,,550,47,54,1,70,2020-04-11
马耳他,马耳他,370,,0,71,0,2,3,2020-04-11
安道尔,安道尔,622,,94,39,36,3,28,2020-04-11
冰岛,冰岛,1675,,751,27,63,1,7,2020-04-11
格鲁吉亚,格鲁吉亚,233,,56,3,2,0,3,2020-04-11
马约特,马约特,191,,0,5,0,0,2,2020-04-11
马恩岛,马恩岛,165,,0,15,0,0,1,2020-04-11
危地马拉,危地马拉,95,,0,8,0,0,3,2020-04-11
阿尔巴尼亚,阿尔巴尼亚,433,,131,17,0,0,23,2020-04-11
委内瑞拉,委内瑞拉,166,,0,0,0,0,7,2020-04-11
坦桑尼亚,坦桑尼亚,32,,5,7,0,2,3,2020-04-11
泽西岛,泽西岛,170,,0,0,0,0,3,2020-04-11
根西岛,根西岛,181,,0,15,0,1,5,2020-04-11
萨尔瓦多,萨尔瓦多,103,,0,10,0,0,5,2020-04-11
牙买加,牙买加,63,,0,0,0,1,4,2020-04-11
斯里兰卡,斯里兰卡,197,,49,7,0,0,7,2020-04-11
肯尼亚,肯尼亚,191,,24,7,12,0,7,2020-04-11
黑山,黑山,257,,3,8,3,0,2,2020-04-11
布基纳法索,布基纳法索,443,,146,0,0,0,24,2020-04-11
加蓬,加蓬,46,,1,2,0,0,1,2020-04-11
约旦,约旦,372,,170,0,9,0,7,2020-04-11
埃塞俄比亚,埃塞俄比亚,69,,10,4,6,1,3,2020-04-11
新西兰,新西兰,1035,,422,43,105,0,1,2020-04-11
毛里求斯,毛里求斯,318,,23,4,0,2,9,2020-04-11
荷属圣马丁,荷属圣马丁,43,,0,3,0,0,8,2020-04-11
巴哈马,巴哈马,40,,0,4,0,1,7,2020-04-11
塞拉利昂,塞拉利昂,8,,0,1,0,0,0,2020-04-11
海地,海地,30,,0,3,0,1,2,2020-04-11
美属维尔京群岛,美属维尔京群岛,46,,0,1,0,0,1,2020-04-11
几内亚比绍,几内亚比绍,38,,0,2,0,0,0,2020-04-11
利比亚,利比亚,37,,3,16,-5,4,5,2020-04-11
赞比亚共和国,赞比亚共和国,40,,28,1,4,1,2,2020-04-11
乍得,乍得,11,,0,1,0,0,0,2020-04-11
莫桑比克,莫桑比克,20,,1,3,0,0,0,2020-04-11
蒙古,中国,155,,79,155,79,1,1,2020-04-11
多哥,多哥,76,,25,3,1,0,3,2020-04-11
津巴布韦,津巴布韦,13,,0,2,0,0,3,2020-04-11
马拉维,马拉维,9,,0,1,0,0,1,2020-04-11
苏里南,苏里南,10,,4,0,4,0,1,2020-04-11
天津市,中国,183,,161,1,7,0,3,2020-04-11
浙江省,中国,1267,,1236,0,1,0,1,2020-04-11
湖北省,中国,67803,,64264,0,28,3,3219,2020-04-11
中国,中国,83400,,77976,77,109,3,3349,2020-04-11
黑龙江省,中国,661,,470,23,0,0,13,2020-04-11
上海市,中国,555,,438,0,3,0,7,2020-04-11
北京市,中国,589,,474,1,5,0,8,2020-04-11
广东省,中国,1548,,1437,4,3,0,8,2020-04-11
山西省,中国,172,,135,4,1,0,0,2020-04-11
吉林省,中国,98,,96,0,1,0,1,2020-04-11
四川省,中国,560,,547,0,1,0,3,2020-04-11
白俄罗斯,白俄罗斯,1981,,169,0,0,0,19,2020-04-11
刚果（金）,刚果（金）,223,,16,8,3,0,20,2020-04-11
巴拉圭,巴拉圭,124,,12,5,0,0,5,2020-04-11
钻石公主号邮轮,钻石公主号邮轮,712,,574,0,0,0,11,2020-04-11
法罗群岛,法罗群岛,184,,0,0,0,0,0,2020-04-11
澳大利亚,澳大利亚,6292,,119,140,0,4,56,2020-04-11
希腊,希腊,2081,,19,126,0,7,93,2020-04-11
巴勒斯坦,巴勒斯坦,266,,21,3,0,0,1,2020-04-11
马里,马里,87,,22,13,0,0,7,2020-04-11
直布罗陀,直布罗陀,113,,0,0,0,0,1,2020-04-11
关岛,关岛,128,,0,3,0,0,4,2020-04-11
特立尼达和多巴哥,特立尼达和多巴哥,109,,0,2,0,0,8,2020-04-11
越南,越南,258,,144,3,18,0,0,2020-04-11
文莱,文莱,136,,99,0,0,0,1,2020-04-11
法属圭亚那,法属圭亚那,83,,0,6,0,0,0,2020-04-11
阿鲁巴,阿鲁巴,82,,0,8,0,0,0,2020-04-11
百慕大,百慕大,39,,0,0,0,1,3,2020-04-11
圭亚那,法属圭亚那,83,,0,6,0,0,6,2020-04-11
圭亚那,圭亚那,83,,0,6,0,0,6,2020-04-11
圣马丁岛,圣马丁岛,32,,0,1,0,0,2,2020-04-11
厄立特里亚,厄立特里亚,34,,0,1,0,0,0,2020-04-11
贝宁,贝宁,35,,5,9,0,0,1,2020-04-11
博茨瓦纳,博茨瓦纳,13,,0,7,0,0,1,2020-04-11
台湾,中国,385,,99,3,19,0,6,2020-04-11
香港,中国,1000,,336,11,27,0,4,2020-04-11
摩纳哥,摩纳哥,90,,3,6,0,0,1,2020-04-11
陕西省,中国,256,,248,0,2,0,3,2020-04-11
福建省,中国,351,,317,0,6,0,1,2020-04-11
江苏省,中国,652,,636,1,2,0,0,2020-04-11
山东省,中国,784,,757,1,1,0,7,2020-04-11
伯利兹,伯利兹,9,,0,1,0,0,1,2020-04-11
格林那达,格林那达,14,,0,2,0,0,0,2020-04-11
毛里塔尼亚,毛里塔尼亚,7,,2,1,0,0,1,2020-04-11
南苏丹,南苏丹,4,,0,1,0,0,0,2020-04-11
也门共和国,也门共和国,1,,0,0,0,0,0,2020-04-11
内蒙古自治区,中国,155,,79,27,0,0,1,2020-04-11
辽宁省,中国,145,,133,1,1,0,2,2020-04-11
云南省,中国,184,,174,0,1,0,2,2020-04-11
印度尼西亚,印度尼西亚,4241,,359,399,295,46,373,2020-04-12
圣马力诺,圣马力诺,344,,2,0,0,0,34,2020-04-12
马提尼克,马提尼克,154,,0,0,0,0,6,2020-04-12
瓜德罗普岛,瓜德罗普岛,143,,0,2,0,0,8,2020-04-12
苏丹,苏丹,19,,2,0,0,0,2,2020-04-12
苏丹,南苏丹,19,,2,19,2,2,2,2020-04-12
卢旺达,卢旺达,120,,18,2,11,0,0,2020-04-12
美国,美国,530830,,32314,29215,3122,1865,20646,2020-04-12
卢森堡,卢森堡,3270,,241,107,0,8,62,2020-04-12
波黑,波黑,1000,,193,114,64,3,39,2020-04-12
乌拉圭,乌拉圭,501,,224,36,10,0,21,2020-04-12
缅甸,缅甸,39,,2,8,0,1,4,2020-04-12
马达加斯加,马达加斯加,102,,11,0,0,0,0,2020-04-12
柬埔寨,柬埔寨,120,,50,2,0,0,0,2020-04-12
瑞典,瑞典,10151,,17,466,0,17,887,2020-04-12
日本,日本,7423,,404,1221,0,18,138,2020-04-12
墨西哥,墨西哥,4219,,1,375,0,40,273,2020-04-12
新加坡,新加坡,2299,,406,0,0,0,7,2020-04-12
厄瓜多尔,厄瓜多尔,7257,,411,96,271,18,315,2020-04-12
波兰,波兰,5955,,318,0,0,0,181,2020-04-12
巴基斯坦,巴基斯坦,5011,,762,316,35,11,77,2020-04-12
罗马尼亚,罗马尼亚,5990,,758,523,29,25,282,2020-04-12
塞尔维亚,塞尔维亚,3630,,118,250,0,6,80,2020-04-12
智利,智利,6927,,1571,426,0,8,73,2020-04-12
芬兰,芬兰,2905,,10,136,0,1,49,2020-04-12
摩洛哥,摩洛哥,1617,,153,90,12,3,113,2020-04-12
阿根廷,阿根廷,2142,,358,167,0,7,89,2020-04-12
韩国,韩国,10480,,7243,0,0,0,211,2020-04-12
塞内加尔,塞内加尔,280,,171,2,19,0,2,2020-04-12
英国,英国,84279,,344,5288,209,737,10612,2020-04-12
意大利,意大利,152860,,32534,4643,2079,619,19468,2020-04-12
西班牙,西班牙,166019,,62391,4167,3282,619,16972,2020-04-12
土耳其,土耳其,52167,,2965,5138,542,95,1101,2020-04-12
法国,法国,93790,,26391,3114,1459,635,13832,2020-04-12
俄罗斯,俄罗斯,15770,,1291,15770,1291,130,130,2020-04-12
德国,德国,120479,,60200,2821,2757,129,2673,2020-04-12
荷兰,荷兰,25587,,291,2490,-2663,226,2737,2020-04-12
比利时,比利时,29647,,6463,1629,477,154,3600,2020-04-12
加拿大,加拿大,23318,,2770,1170,0,84,653,2020-04-12
葡萄牙,葡萄牙,16585,,277,598,11,34,504,2020-04-12
巴西,巴西,20727,,127,1089,0,68,1124,2020-04-12
伊朗,伊朗,71686,,43894,1657,1947,117,4474,2020-04-12
印度,印度尼西亚,4241,,359,-3288,-294,46,373,2020-04-12
秘鲁,秘鲁,5897,,1569,0,0,0,169,2020-04-12
沙特阿拉伯,沙特阿拉伯,4462,,761,429,41,7,59,2020-04-12
以色列,以色列,10878,,1388,373,152,8,103,2020-04-12
挪威,挪威,6408,,0,141,0,5,117,2020-04-12
爱尔兰,爱尔兰,8089,,62,696,0,32,320,2020-04-12
瑞士,瑞士,25135,,12100,422,1000,-155,858,2020-04-12
阿联酋,阿联酋,3736,,588,0,0,0,20,2020-04-12
卡塔尔,卡塔尔,2979,,275,251,28,1,7,2020-04-12
乌克兰,乌克兰,2777,,89,574,54,14,83,2020-04-12
菲律宾,菲律宾,4648,,197,220,40,50,297,2020-04-12
捷克,捷克,5831,,411,157,65,10,129,2020-04-12
多米尼加,多米尼加,2349,,0,0,0,0,118,2020-04-12
丹麦,丹麦,5996,,894,177,0,13,260,2020-04-12
巴拿马,巴拿马,2752,,4,224,0,3,66,2020-04-12
哥伦比亚,哥伦比亚,2709,,85,236,0,20,100,2020-04-12
孟加拉国,孟加拉国,621,,39,291,6,13,34,2020-04-12
奥地利,奥地利,13560,,2507,312,0,24,319,2020-04-12
南非,南非,2028,,45,25,0,1,25,2020-04-12
埃及,埃及,1939,,426,145,42,11,146,2020-04-12
摩尔多瓦,摩尔多瓦,1560,,75,271,45,1,30,2020-04-12
马来西亚,马来西亚,4683,,2108,153,113,3,76,2020-04-12
科威特,科威特,1234,,142,80,30,0,1,2020-04-12
匈牙利,匈牙利,1410,,118,100,3,14,99,2020-04-12
哈萨克斯坦,哈萨克斯坦,880,,81,78,30,1,10,2020-04-12
乌兹别克斯坦,乌兹别克斯坦,624,,30,0,0,0,3,2020-04-12
阿尔及利亚,阿尔及利亚,1825,,460,64,223,19,275,2020-04-12
阿曼,阿曼,599,,109,53,0,0,3,2020-04-12
爱沙尼亚,爱沙尼亚,1346,,93,88,0,0,24,2020-04-12
波多黎各,波多黎各,725,,0,42,0,6,39,2020-04-12
古巴,古巴,564,,0,0,0,0,15,2020-04-12
斯洛文尼亚,斯洛文尼亚,1205,,150,45,13,8,53,2020-04-12
克罗地亚,克罗地亚,1660,,373,165,142,2,23,2020-04-12
加纳,加纳,408,,4,95,0,2,8,2020-04-12
巴林,巴林,1087,,557,71,6,0,6,2020-04-12
立陶宛,立陶宛,1026,,54,27,0,1,23,2020-04-12
阿富汗,阿富汗,607,,38,52,6,4,19,2020-04-12
斯洛伐克,斯洛伐克,742,,23,14,0,0,2,2020-04-12
北马其顿,北马其顿,828,,41,117,0,2,34,2020-04-12
保加利亚,保加利亚,669,,3,21,0,4,28,2020-04-12
亚美尼亚,亚美尼亚,1013,,197,47,24,0,13,2020-04-12
喀麦隆,喀麦隆,836,,98,16,0,0,12,2020-04-12
吉布提,吉布提,215,,36,28,0,0,2,2020-04-12
塞浦路斯,塞浦路斯,633,,0,17,0,0,15,2020-04-12
突尼斯,突尼斯,685,,0,14,0,3,28,2020-04-12
拉脱维亚,拉脱维亚,630,,0,41,0,1,3,2020-04-12
哥斯达黎加,哥斯达黎加,539,,0,37,0,0,3,2020-04-12
尼日利亚,尼日利亚,318,,70,13,12,3,10,2020-04-12
科特迪瓦,科特迪瓦,533,,58,53,4,1,4,2020-04-12
阿塞拜疆,阿塞拜疆,1098,,250,107,91,1,11,2020-04-12
几内亚,几内亚,250,,17,38,2,0,0,2020-04-12
几内亚,几内亚比绍,250,,17,38,2,0,0,2020-04-12
几内亚,赤道几内亚,250,,17,250,17,0,0,2020-04-12
几内亚,巴布亚新几内亚,250,,17,250,17,0,0,2020-04-12
玻利维亚,玻利维亚,268,,0,0,0,0,19,2020-04-12
黎巴嫩,黎巴嫩,630,,77,11,1,0,20,2020-04-12
洪都拉斯,洪都拉斯,382,,0,39,0,0,23,2020-04-12
尼日尔,尼日尔,491,,50,53,9,0,11,2020-04-12
泰国,泰国,2551,,1218,33,83,3,38,2020-04-12
留尼旺,留尼旺,382,,0,6,0,0,0,2020-04-12
吉尔吉斯斯坦,吉尔吉斯斯坦,377,,54,79,21,0,5,2020-04-12
伊拉克,伊拉克,1352,,640,73,90,6,76,2020-04-12
马耳他,马耳他,378,,44,8,44,0,3,2020-04-12
安道尔,安道尔,638,,128,16,34,1,29,2020-04-12
冰岛,冰岛,1689,,841,14,90,1,8,2020-04-12
格鲁吉亚,格鲁吉亚,252,,63,19,7,0,3,2020-04-12
马约特,马约特,191,,0,0,0,0,2,2020-04-12
马恩岛,马恩岛,190,,0,25,0,0,1,2020-04-12
危地马拉,危地马拉,126,,0,31,0,0,3,2020-04-12
阿尔巴尼亚,阿尔巴尼亚,446,,217,13,86,0,23,2020-04-12
委内瑞拉,委内瑞拉,171,,0,5,0,2,9,2020-04-12
索马里,索马里,21,,1,9,0,0,1,2020-04-12
坦桑尼亚,坦桑尼亚,32,,5,0,0,0,3,2020-04-12
泽西岛,泽西岛,183,,0,13,0,1,4,2020-04-12
根西岛,根西岛,191,,0,10,0,0,5,2020-04-12
萨尔瓦多,萨尔瓦多,117,,0,14,0,1,6,2020-04-12
牙买加,牙买加,63,,0,0,0,0,4,2020-04-12
斯里兰卡,斯里兰卡,203,,55,6,6,0,7,2020-04-12
肯尼亚,肯尼亚,197,,25,6,1,0,7,2020-04-12
黑山,黑山,267,,5,10,2,1,3,2020-04-12
布基纳法索,布基纳法索,484,,155,41,9,3,27,2020-04-12
刚果（布）,刚果（布）,70,,5,10,0,0,5,2020-04-12
加蓬,加蓬,46,,1,0,0,0,1,2020-04-12
约旦,约旦,381,,177,9,7,0,7,2020-04-12
埃塞俄比亚,埃塞俄比亚,71,,10,2,0,0,3,2020-04-12
赤道几内亚,赤道几内亚,18,,3,0,0,0,0,2020-04-12
佛得角,佛得角,8,,1,1,0,0,1,2020-04-12
马尔代夫,马尔代夫,19,,13,0,0,0,0,2020-04-12
开曼群岛,开曼群岛,45,,0,0,0,0,2,2020-04-12
新西兰,新西兰,1049,,471,14,49,3,4,2020-04-12
毛里求斯,毛里求斯,324,,42,6,19,0,9,2020-04-12
荷属圣马丁,荷属圣马丁,50,,0,7,0,1,9,2020-04-12
法属波利尼西亚,法属波利尼西亚,51,,0,0,0,0,0,2020-04-12
巴哈马,巴哈马,41,,0,1,0,1,8,2020-04-12
塞拉利昂,塞拉利昂,10,,0,2,0,0,0,2020-04-12
海地,海地,30,,0,0,0,0,2,2020-04-12
美属维尔京群岛,美属维尔京群岛,50,,0,4,0,0,1,2020-04-12
几内亚比绍,几内亚比绍,39,,0,1,0,0,0,2020-04-12
利比亚,利比亚,25,,3,-12,0,0,5,2020-04-12
尼泊尔,尼泊尔,12,,1,3,0,0,0,2020-04-12
赞比亚共和国,赞比亚共和国,43,,30,3,2,0,2,2020-04-12
乌干达,乌干达,53,,18,0,18,0,0,2020-04-12
乍得,乍得,11,,0,0,0,0,0,2020-04-12
莫桑比克,莫桑比克,20,,1,0,0,0,0,2020-04-12
蒙古,蒙古,16,,2,16,2,0,0,2020-04-12
多哥,多哥,76,,25,0,0,0,3,2020-04-12
津巴布韦,津巴布韦,14,,0,1,0,0,3,2020-04-12
马拉维,马拉维,12,,0,3,0,1,2,2020-04-12
尼加拉瓜,尼加拉瓜,7,,0,1,0,0,1,2020-04-12
中非共和国,中非共和国,11,,0,0,0,0,0,2020-04-12
苏里南,苏里南,10,,4,0,0,0,1,2020-04-12
天津市,中国,183,,161,0,0,0,3,2020-04-12
浙江省,中国,1267,,1238,0,2,0,1,2020-04-12
湖北省,中国,67803,,64281,0,17,0,3219,2020-04-12
中国,中国,83523,,78065,123,89,0,3349,2020-04-12
黑龙江省,中国,684,,470,23,0,0,13,2020-04-12
上海市,中国,607,,446,52,8,0,7,2020-04-12
北京市,中国,589,,479,0,5,0,8,2020-04-12
广东省,中国,1552,,1443,4,6,0,8,2020-04-12
吉林省,中国,99,,96,1,0,0,1,2020-04-12
白俄罗斯,白俄罗斯,2226,,169,245,0,4,23,2020-04-12
刚果（金）,刚果（金）,234,,16,11,0,0,20,2020-04-12
巴拉圭,巴拉圭,134,,12,10,0,1,6,2020-04-12
钻石公主号邮轮,钻石公主号邮轮,712,,574,0,0,0,11,2020-04-12
法罗群岛,法罗群岛,184,,0,0,0,0,0,2020-04-12
澳大利亚,澳大利亚,6313,,119,21,0,3,59,2020-04-12
希腊,希腊,2114,,19,33,0,5,98,2020-04-12
巴勒斯坦,巴勒斯坦,268,,46,2,25,1,2,2020-04-12
马里,马里,116,,25,29,3,2,9,2020-04-12
直布罗陀,直布罗陀,113,,0,0,0,0,1,2020-04-12
关岛,关岛,130,,0,2,0,0,4,2020-04-12
特立尼达和多巴哥,特立尼达和多巴哥,109,,0,0,0,0,8,2020-04-12
越南,越南,260,,144,2,0,0,0,2020-04-12
利比里亚,利比里亚,37,,3,6,0,1,5,2020-04-12
文莱,文莱,136,,99,0,0,0,1,2020-04-12
法属圭亚那,法属圭亚那,84,,0,1,0,0,0,2020-04-12
阿鲁巴,阿鲁巴,86,,0,4,0,0,0,2020-04-12
百慕大,百慕大,48,,0,9,0,1,4,2020-04-12
列支敦士登,列支敦士登,80,,0,1,0,0,1,2020-04-12
圭亚那,法属圭亚那,84,,8,1,8,0,6,2020-04-12
圭亚那,圭亚那,84,,8,1,8,0,6,2020-04-12
圣马丁岛,圣马丁岛,32,,0,0,0,0,2,2020-04-12
叙利亚,叙利亚,25,,4,6,2,-1,2,2020-04-12
厄立特里亚,厄立特里亚,34,,0,0,0,0,0,2020-04-12
贝宁,贝宁,35,,5,0,0,0,1,2020-04-12
东帝汶,东帝汶,2,,0,1,0,0,0,2020-04-12
斯威士兰,斯威士兰,14,,7,2,0,0,0,2020-04-12
安提瓜和巴布达,安提瓜和巴布达,19,,0,0,0,0,2,2020-04-12
博茨瓦纳,博茨瓦纳,13,,0,0,0,0,1,2020-04-12
斐济,斐济,16,,0,1,0,0,0,2020-04-12
圣其茨和尼维斯,圣其茨和尼维斯,11,,0,0,0,0,0,2020-04-12
