地区,国家,确诊,疑似,治愈,死亡,日期
荷属圣马丁,荷属圣马丁,77,,0,15,2020-05-11
冰岛,冰岛,1801,,1755,10,2020-05-11
北马里亚纳群岛联邦,北马里亚纳群岛联邦,16,,0,2,2020-05-11
科摩罗,科摩罗,11,,0,1,2020-05-11
文莱,文莱,141,,131,1,2020-05-11
香港,中国,1047,,985,4,2020-05-11
澳门,中国,45,,42,0,2020-05-11
台湾,中国,440,,368,7,2020-05-11
蒙古,蒙古,42,,10,0,2020-05-11
叙利亚,叙利亚,47,,27,3,2020-05-11
冈比亚,冈比亚,20,,2,1,2020-05-11
江苏省,中国,653,,653,0,2020-05-11
山东省,中国,788,,777,7,2020-05-11
吉林省,中国,127,,105,1,2020-05-11
湖北省,中国,68134,,63616,4512,2020-05-11
巴哈马,巴哈马,92,,0,11,2020-05-11
法属波利尼西亚,法属波利尼西亚,60,,0,0,2020-05-11
利比亚,利比亚,64,,24,3,2020-05-11
梵蒂冈,梵蒂冈,12,,0,0,2020-05-11
尼加拉瓜,尼加拉瓜,16,,0,5,2020-05-11
英属维尔京群岛,英属维尔京群岛,7,,0,1,2020-05-11
美国,美国,1347388,0.0,232733,80397,2020-05-12
德国,德国,170508,,147200,7533,2020-05-12
韩国,韩国,10936,,9670,258,2020-05-12
喀麦隆,喀麦隆,2579,,1465,114,2020-05-12
阿塞拜疆,阿塞拜疆,2589,,1680,32,2020-05-12
英国,英国,223060,,539,32065,2020-05-12
俄罗斯,俄罗斯,221344,,39801,2009,2020-05-12
俄罗斯,白俄罗斯,221344,,39801,2009,2020-05-12
巴西,巴西,168331,,69232,11519,2020-05-12
意大利,意大利,219814,,106587,30739,2020-05-12
西班牙,西班牙,227436,,137139,26744,2020-05-12
法国,法国,139519,,56724,26643,2020-05-12
秘鲁,秘鲁,68822,,22406,1961,2020-05-12
印度,印度,67700,,21130,2215,2020-05-12
印度,印度尼西亚,67700,,21130,2215,2020-05-12
土耳其,土耳其,139771,,95780,3841,2020-05-12
荷兰,荷兰,42788,,291,5456,2020-05-12
加拿大,加拿大,69981,,32994,4993,2020-05-12
比利时,比利时,53449,,13697,8707,2020-05-12
沙特阿拉伯,沙特阿拉伯,41014,,12737,255,2020-05-12
葡萄牙,葡萄牙,27689,,2549,1144,2020-05-12
新加坡,新加坡,23822,,1408,20,2020-05-12
巴基斯坦,巴基斯坦,30941,,8212,667,2020-05-12
卡塔尔,卡塔尔,23623,,2840,14,2020-05-12
瑞典,瑞典,26794,,4971,3279,2020-05-12
白俄罗斯,白俄罗斯,23906,,6531,135,2020-05-12
智利,智利,30063,,13605,323,2020-05-12
伊朗,伊朗,109286,,87422,6685,2020-05-12
墨西哥,墨西哥,36327,,17781,3573,2020-05-12
阿联酋,阿联酋,18878,,5381,201,2020-05-12
孟加拉国,孟加拉国,15691,,2414,239,2020-05-12
乌克兰,乌克兰,15648,,2909,408,2020-05-12
印度尼西亚,印度尼西亚,14265,,2881,991,2020-05-12
波兰,波兰,16326,,5816,811,2020-05-12
多米尼加,多米尼加,10347,,993,388,2020-05-12
菲律宾,菲律宾,11086,,1999,726,2020-05-12
爱尔兰,爱尔兰,23135,,13386,1467,2020-05-12
挪威,挪威,8122,,0,224,2020-05-12
巴拿马,巴拿马,8282,,455,237,2020-05-12
罗马尼亚,罗马尼亚,15588,,7245,972,2020-05-12
埃及,埃及,9746,,2172,533,2020-05-12
塞尔维亚,塞尔维亚,11060,,3943,246,2020-05-12
科威特,科威特,9286,,2907,65,2020-05-12
南非,南非,10652,,4357,206,2020-05-12
以色列,以色列,16506,,11843,258,2020-05-12
阿根廷,阿根廷,6265,,1757,305,2020-05-12
加纳,加纳,4700,,494,22,2020-05-12
阿富汗,阿富汗,4687,,574,122,2020-05-12
尼日利亚,尼日利亚,4641,,902,150,2020-05-12
哈萨克斯坦,哈萨克斯坦,5138,,1766,31,2020-05-12
摩洛哥,摩洛哥,6281,,2811,188,2020-05-12
捷克,捷克,8157,,4695,281,2020-05-12
巴林,巴林,5157,,2152,8,2020-05-12
摩尔多瓦,摩尔多瓦,4927,,1958,171,2020-05-12
阿尔及利亚,阿尔及利亚,5891,,2841,507,2020-05-12
阿曼,阿曼,3574,,1211,17,2020-05-12
瑞士,瑞士,30262,,26545,1542,2020-05-12
玻利维亚,玻利维亚,2437,,159,114,2020-05-12
波多黎各,波多黎各,2198,,0,111,2020-05-12
奥地利,奥地利,15845,,13228,620,2020-05-12
亚美尼亚,亚美尼亚,3392,,1359,46,2020-05-12
匈牙利,匈牙利,3284,,958,421,2020-05-12
丹麦,丹麦,10513,,8217,533,2020-05-12
洪都拉斯,洪都拉斯,1830,,0,108,2020-05-12
芬兰,芬兰,5984,,4000,271,2020-05-12
马来西亚,马来西亚,6726,,5113,109,2020-05-12
苏丹,苏丹,1526,,161,74,2020-05-12
苏丹,南苏丹,1526,,161,74,2020-05-12
古巴,古巴,1766,,525,77,2020-05-12
塞内加尔,塞内加尔,1886,,715,19,2020-05-12
希腊,希腊,2726,,1473,151,2020-05-12
斯洛文尼亚,斯洛文尼亚,1460,,256,102,2020-05-12
马约特,马约特,1023,,0,11,2020-05-12
危地马拉,危地马拉,967,,0,24,2020-05-12
索马里,索马里,1089,,118,52,2020-05-12
伊拉克,伊拉克,2818,,1790,110,2020-05-12
萨尔瓦多,萨尔瓦多,889,,0,17,2020-05-12
刚果（金）,刚果（金）,1024,,141,41,2020-05-12
科特迪瓦,科特迪瓦,1730,,891,21,2020-05-12
马尔代夫,马尔代夫,835,,29,3,2020-05-12
哥斯达黎加,哥斯达黎加,780,,0,6,2020-05-12
澳大利亚,澳大利亚,6941,,6163,97,2020-05-12
斯洛伐克,斯洛伐克,1457,,806,26,2020-05-12
立陶宛,立陶宛,1485,,833,50,2020-05-12
黎巴嫩,黎巴嫩,859,,234,26,2020-05-12
圣马力诺,圣马力诺,637,,2,41,2020-05-12
塔吉克斯坦,塔吉克斯坦,612,,0,20,2020-05-12
巴拉圭,巴拉圭,713,,130,10,2020-05-12
斯里兰卡,斯里兰卡,863,,321,9,2020-05-12
乌兹别克斯坦,乌兹别克斯坦,2418,,1881,10,2020-05-12
牙买加,牙买加,498,,0,9,2020-05-12
塞浦路斯,塞浦路斯,1009,,504,26,2020-05-12
拉脱维亚,拉脱维亚,946,,464,18,2020-05-12
爱沙尼亚,爱沙尼亚,1741,,1237,61,2020-05-12
留尼旺,留尼旺,436,,0,0,2020-05-12
肯尼亚,肯尼亚,700,,251,33,2020-05-12
委内瑞拉,委内瑞拉,402,,0,10,2020-05-12
北马其顿,北马其顿,1664,,1200,91,2020-05-12
吉布提,吉布提,1227,,872,3,2020-05-12
格鲁吉亚,格鲁吉亚,638,,288,10,2020-05-12
吉尔吉斯斯坦,吉尔吉斯斯坦,1016,,675,12,2020-05-12
克罗地亚,克罗地亚,2196,,1784,90,2020-05-12
马恩岛,马恩岛,330,,0,23,2020-05-12
马里,索马里,1089,,377,52,2020-05-12
马里,马里,1089,,377,52,2020-05-12
巴勒斯坦,巴勒斯坦,547,,263,4,2020-05-12
刚果（布）,刚果（布）,333,,53,11,2020-05-12
贝宁,贝宁,319,,62,2,2020-05-12
塞拉利昂,塞拉利昂,338,,72,19,2020-05-12
安道尔,安道尔,756,,472,48,2020-05-12
佛得角,佛得角,246,,44,2,2020-05-12
乌拉圭,乌拉圭,702,,492,17,2020-05-12
卢森堡,卢森堡,3888,,3602,101,2020-05-12
泰国,泰国,3015,,2784,56,2020-05-12
马提尼克,马提尼克,187,,0,14,2020-05-12
南苏丹,南苏丹,174,,2,0,2020-05-12
约旦,约旦,562,,390,9,2020-05-12
斯威士兰,斯威士兰,172,,13,2,2020-05-12
尼日尔,尼日尔,832,,637,46,2020-05-12
卢旺达,卢旺达,284,,140,0,2020-05-12
法属圭亚那,法属圭亚那,144,,0,1,2020-05-12
埃塞俄比亚,埃塞俄比亚,250,,105,5,2020-05-12
海地,海地,151,,0,12,2020-05-12
布基纳法索,布基纳法索,760,,585,50,2020-05-12
马耳他,马耳他,496,,367,5,2020-05-12
缅甸,缅甸,180,,62,6,2020-05-12
利比里亚,利比里亚,211,,85,20,2020-05-12
尼泊尔,尼泊尔,121,,22,0,2020-05-12
马达加斯加,马达加斯加,186,,105,0,2020-05-12
巴巴多斯,巴巴多斯,84,,0,7,2020-05-12
莫桑比克,莫桑比克,103,,34,0,2020-05-12
圭亚那,法属圭亚那,144,,27,10,2020-05-12
圭亚那,圭亚那,144,,27,10,2020-05-12
乌干达,乌干达,121,,55,0,2020-05-12
美属维尔京群岛,美属维尔京群岛,69,,0,4,2020-05-12
黑山,黑山,325,,265,8,2020-05-12
也门共和国,也门共和国,58,,1,10,2020-05-12
圣马丁岛,圣马丁岛,39,,0,3,2020-05-12
安哥拉,安哥拉,45,,11,2,2020-05-12
马拉维,马拉维,57,,24,3,2020-05-12
津巴布韦,津巴布韦,36,,5,4,2020-05-12
不丹,不丹,9,,0,0,2020-05-12
毛里求斯,毛里求斯,332,,322,10,2020-05-12
新西兰,新西兰,1147,,1347,21,2020-05-12
内蒙古自治区,中国,209,,188,1,2020-05-12
北京市,中国,593,,571,9,2020-05-12
陕西省,中国,308,,296,3,2020-05-12
黑龙江省,中国,945,,924,13,2020-05-12
广东省,中国,1589,,1578,8,2020-05-12
厄瓜多尔,厄瓜多尔,29559,,3433,2127,2020-05-12
哥伦比亚,哥伦比亚,10495,,1210,445,2020-05-12
日本,日本,15847,,8127,633,2020-05-12
保加利亚,保加利亚,1965,,444,91,2020-05-12
几内亚,几内亚,2146,,714,11,2020-05-12
几内亚,几内亚比绍,2146,,714,11,2020-05-12
几内亚,赤道几内亚,2146,,714,11,2020-05-12
波黑,波黑,2106,,1109,112,2020-05-12
几内亚比绍,几内亚比绍,726,,26,3,2020-05-12
加蓬,加蓬,661,,110,8,2020-05-12
赤道几内亚,赤道几内亚,439,,13,4,2020-05-12
突尼斯,突尼斯,1032,,600,45,2020-05-12
坦桑尼亚,坦桑尼亚,509,,167,21,2020-05-12
乍得,乍得,322,,0,31,2020-05-12
泽西岛,泽西岛,293,,0,25,2020-05-12
中国,中国,84451,,79566,4644,2020-05-12
根西岛,根西岛,252,,0,13,2020-05-12
圣多美和普林西比,圣多美和普林西比,208,,0,5,2020-05-12
阿尔巴尼亚,阿尔巴尼亚,868,,650,31,2020-05-12
法罗群岛,法罗群岛,187,,0,0,2020-05-12
中非共和国,中非共和国,179,,12,0,2020-05-12
直布罗陀,直布罗陀,146,,0,1,2020-05-12
赞比亚共和国,赞比亚共和国,267,,117,7,2020-05-12
关岛,关岛,147,,0,5,2020-05-12
瓜德罗普岛,瓜德罗普岛,154,,0,13,2020-05-12
钻石公主号邮轮,钻石公主号邮轮,712,,574,13,2020-05-12
越南,越南,288,,169,0,2020-05-12
百慕大,百慕大,118,,0,7,2020-05-12
特立尼达和多巴哥,特立尼达和多巴哥,116,,0,8,2020-05-12
阿鲁巴,阿鲁巴,101,,0,3,2020-05-12
开曼群岛,开曼群岛,81,,0,2,2020-05-12
多哥,多哥,174,,89,11,2020-05-12
柬埔寨,柬埔寨,122,,50,0,2020-05-12
荷属圣马丁,荷属圣马丁,77,,0,15,2020-05-12
冰岛,冰岛,1801,,1755,10,2020-05-12
北马里亚纳群岛联邦,北马里亚纳群岛联邦,16,,0,2,2020-05-12
科摩罗,科摩罗,11,,0,1,2020-05-12
文莱,文莱,141,,131,1,2020-05-12
蒙古,中国,209,,188,1,2020-05-12
台湾,中国,1,,0,0,2020-01-23
湖北省,中国,375,,25,9,2020-01-23
河北省,中国,1,,0,0,2020-01-23
山西省,中国,1,,0,0,2020-01-23
云南省,中国,1,,0,0,2020-01-23
天津市,中国,4,,0,0,2020-01-23
河南省,中国,5,,0,0,2020-01-23
宁夏回族自治区,中国,1,,0,0,2020-01-23
澳门,中国,2,,0,0,2020-01-25
香港,中国,5,,0,0,2020-01-26
吉林省,中国,4,,0,0,2020-01-26
青海省,中国,1,,0,0,2020-01-26
美国,美国,5,,0,0,2020-01-28
韩国,韩国,4,,0,0,2020-01-28
法国,法国,3,,0,0,2020-01-28
加拿大,加拿大,1,,0,0,2020-01-28
马来西亚,马来西亚,3,,0,0,2020-01-28
澳大利亚,澳大利亚,5,,0,0,2020-01-28
尼泊尔,尼泊尔,1,,0,0,2020-01-28
越南,越南,2,,0,0,2020-01-28
柬埔寨,柬埔寨,1,,0,0,2020-01-28
香港,中国,8,,0,0,2020-01-28
青海省,中国,6,,0,0,2020-01-28
美国,美国,5,,0,0,2020-01-29
韩国,韩国,4,,0,0,2020-01-29
斯里兰卡,斯里兰卡,1,,0,0,2020-01-29
泰国,泰国,14,,5,0,2020-01-29
尼泊尔,尼泊尔,1,,0,0,2020-01-29
日本,日本,7,,1,0,2020-01-29
越南,越南,2,,0,0,2020-01-29
柬埔寨,柬埔寨,1,,0,0,2020-01-29
澳门,中国,7,,0,0,2020-01-29
台湾,中国,8,,0,0,2020-01-29
青海省,中国,6,,0,0,2020-01-29
美国,美国,5,,0,0,2020-01-30
德国,德国,4,,0,0,2020-01-30
韩国,韩国,4,,0,0,2020-01-30
加拿大,加拿大,3,,0,0,2020-01-30
新加坡,新加坡,10,,0,0,2020-01-30
斯里兰卡,斯里兰卡,1,,0,0,2020-01-30
泰国,泰国,14,,5,0,2020-01-30
尼泊尔,尼泊尔,1,,0,0,2020-01-30
越南,越南,2,,0,0,2020-01-30
柬埔寨,柬埔寨,1,,0,0,2020-01-30
香港,中国,10,,0,0,2020-01-30
澳门,中国,7,,0,0,2020-01-30
法国,法国,5,,0,0,2020-01-31
印度,印度,1,,0,0,2020-01-31
加拿大,加拿大,3,,0,0,2020-01-31
阿联酋,阿联酋,4,,0,0,2020-01-31
芬兰,芬兰,1,,0,0,2020-01-31
马来西亚,马来西亚,8,,0,0,2020-01-31
斯里兰卡,斯里兰卡,1,,0,0,2020-01-31
尼泊尔,尼泊尔,1,,0,0,2020-01-31
越南,越南,2,,0,0,2020-01-31
柬埔寨,柬埔寨,1,,0,0,2020-01-31
澳门,中国,7,,0,0,2020-01-31
西藏自治区,中国,1,,0,0,2020-01-31
澳门,中国,7,,0,0,2020-02-01
台湾,中国,10,,0,0,2020-02-01
贵州省,中国,29,,2,0,2020-02-01
西藏自治区,中国,1,,0,0,2020-02-01
英国,英国,2,,0,0,2020-02-02
俄罗斯,俄罗斯,2,,0,0,2020-02-02
意大利,意大利,2,,0,0,2020-02-02
西班牙,西班牙,7,,0,0,2020-02-02
法国,法国,6,,0,0,2020-02-02
加拿大,加拿大,4,,0,0,2020-02-02
瑞典,瑞典,1,,0,0,2020-02-02
芬兰,芬兰,1,,0,0,2020-02-02
马来西亚,马来西亚,8,,0,0,2020-02-02
斯里兰卡,斯里兰卡,1,,0,0,2020-02-02
泰国,泰国,19,,5,0,2020-02-02
尼泊尔,尼泊尔,1,,0,0,2020-02-02
日本,日本,20,,1,0,2020-02-02
越南,越南,6,,1,0,2020-02-02
柬埔寨,柬埔寨,1,,0,0,2020-02-02
台湾,中国,10,,0,0,2020-02-02
德国,德国,10,,0,0,2020-02-03
韩国,韩国,15,,0,0,2020-02-03
英国,英国,2,,0,0,2020-02-03
俄罗斯,俄罗斯,2,,0,0,2020-02-03
意大利,意大利,2,,0,0,2020-02-03
西班牙,西班牙,7,,0,0,2020-02-03
法国,法国,6,,0,0,2020-02-03
印度,印度,2,,0,0,2020-02-03
加拿大,加拿大,4,,0,0,2020-02-03
新加坡,新加坡,18,,0,0,2020-02-03
瑞典,瑞典,1,,0,0,2020-02-03
阿联酋,阿联酋,5,,0,0,2020-02-03
菲律宾,菲律宾,2,,0,1,2020-02-03
芬兰,芬兰,1,,0,0,2020-02-03
马来西亚,马来西亚,8,,0,0,2020-02-03
澳大利亚,澳大利亚,12,,2,0,2020-02-03
斯里兰卡,斯里兰卡,1,,0,0,2020-02-03
泰国,泰国,19,,5,0,2020-02-03
尼泊尔,尼泊尔,1,,0,0,2020-02-03
日本,日本,20,,1,0,2020-02-03
越南,越南,6,,1,0,2020-02-03
柬埔寨,柬埔寨,1,,0,0,2020-02-03
澳门,中国,8,,0,0,2020-02-03
台湾,中国,10,,0,0,2020-02-03
西藏自治区,中国,1,,0,0,2020-02-03
英国,英国,2,,0,0,2020-02-04
俄罗斯,俄罗斯,2,,0,0,2020-02-04
意大利,意大利,2,,0,0,2020-02-04
西班牙,西班牙,7,,0,0,2020-02-04
法国,法国,6,,0,0,2020-02-04
加拿大,加拿大,4,,0,0,2020-02-04
瑞典,瑞典,1,,0,0,2020-02-04
阿联酋,阿联酋,5,,0,0,2020-02-04
菲律宾,菲律宾,2,,0,1,2020-02-04
芬兰,芬兰,1,,0,0,2020-02-04
斯里兰卡,斯里兰卡,1,,0,0,2020-02-04
尼泊尔,尼泊尔,1,,0,0,2020-02-04
日本,日本,20,,1,0,2020-02-04
柬埔寨,柬埔寨,1,,0,0,2020-02-04
美国,美国,11,,0,0,2020-02-05
德国,德国,12,,0,0,2020-02-05
英国,英国,2,,0,0,2020-02-05
俄罗斯,俄罗斯,2,,0,0,2020-02-05
意大利,意大利,2,,0,0,2020-02-05
西班牙,西班牙,7,,0,0,2020-02-05
法国,法国,6,,0,0,2020-02-05
印度,印度,3,,0,0,2020-02-05
比利时,比利时,1,,0,0,2020-02-05
新加坡,新加坡,24,,0,0,2020-02-05
瑞典,瑞典,1,,0,0,2020-02-05
阿联酋,阿联酋,5,,0,0,2020-02-05
菲律宾,菲律宾,2,,0,1,2020-02-05
芬兰,芬兰,1,,0,0,2020-02-05
澳大利亚,澳大利亚,13,,2,0,2020-02-05
斯里兰卡,斯里兰卡,1,,0,0,2020-02-05
泰国,泰国,25,,5,0,2020-02-05
尼泊尔,尼泊尔,1,,0,0,2020-02-05
越南,越南,10,,1,0,2020-02-05
柬埔寨,柬埔寨,1,,0,0,2020-02-05
澳门,中国,10,,0,0,2020-02-05
台湾,中国,11,,0,0,2020-02-05
宁夏回族自治区,中国,34,,1,0,2020-02-05
西藏自治区,中国,1,,0,0,2020-02-05
德国,德国,12,,0,0,2020-02-06
英国,英国,2,,0,0,2020-02-06
俄罗斯,俄罗斯,2,,0,0,2020-02-06
意大利,意大利,2,,0,0,2020-02-06
西班牙,西班牙,7,,0,0,2020-02-06
法国,法国,6,,0,0,2020-02-06
印度,印度,3,,0,0,2020-02-06
加拿大,加拿大,5,,0,0,2020-02-06
比利时,比利时,1,,0,0,2020-02-06
瑞典,瑞典,1,,0,0,2020-02-06
阿联酋,阿联酋,5,,0,0,2020-02-06
菲律宾,菲律宾,2,,0,1,2020-02-06
芬兰,芬兰,1,,0,0,2020-02-06
马来西亚,马来西亚,12,,0,0,2020-02-06
斯里兰卡,斯里兰卡,1,,0,0,2020-02-06
泰国,泰国,25,,5,0,2020-02-06
尼泊尔,尼泊尔,1,,0,0,2020-02-06
越南,越南,10,,1,0,2020-02-06
柬埔寨,柬埔寨,1,,0,0,2020-02-06
西藏自治区,中国,1,,0,0,2020-02-06
美国,美国,12,,0,0,2020-02-07
德国,德国,12,,0,0,2020-02-07
英国,英国,2,,0,0,2020-02-07
俄罗斯,俄罗斯,2,,0,0,2020-02-07
意大利,意大利,2,,0,0,2020-02-07
西班牙,西班牙,7,,0,0,2020-02-07
法国,法国,6,,0,0,2020-02-07
印度,印度,3,,0,0,2020-02-07
加拿大,加拿大,5,,0,0,2020-02-07
比利时,比利时,1,,0,0,2020-02-07
瑞典,瑞典,1,,0,0,2020-02-07
阿联酋,阿联酋,5,,0,0,2020-02-07
菲律宾,菲律宾,2,,0,1,2020-02-07
芬兰,芬兰,1,,0,0,2020-02-07
斯里兰卡,斯里兰卡,1,,0,0,2020-02-07
泰国,泰国,25,,5,0,2020-02-07
尼泊尔,尼泊尔,1,,0,0,2020-02-07
越南,越南,10,,1,0,2020-02-07
柬埔寨,柬埔寨,1,,0,0,2020-02-07
澳门,中国,10,,1,0,2020-02-07
台湾,中国,16,,1,0,2020-02-07
青海省,中国,18,,3,0,2020-02-07
西藏自治区,中国,1,,0,0,2020-02-07
美国,美国,12,,0,0,2020-02-08
韩国,韩国,24,,1,0,2020-02-08
俄罗斯,俄罗斯,2,,0,0,2020-02-08
西班牙,西班牙,7,,0,0,2020-02-08
印度,印度,3,,0,0,2020-02-08
加拿大,加拿大,5,,0,0,2020-02-08
比利时,比利时,1,,0,0,2020-02-08
瑞典,瑞典,1,,0,0,2020-02-08
芬兰,芬兰,1,,0,0,2020-02-08
斯里兰卡,斯里兰卡,1,,0,0,2020-02-08
尼泊尔,尼泊尔,1,,0,0,2020-02-08
柬埔寨,柬埔寨,1,,0,0,2020-02-08
澳门,中国,10,,1,0,2020-02-08
青海省,中国,18,,3,0,2020-02-08
西藏自治区,中国,1,,0,0,2020-02-08
美国,美国,12,,0,0,2020-02-09
德国,德国,14,,0,0,2020-02-09
英国,英国,3,,0,0,2020-02-09
俄罗斯,俄罗斯,2,,0,0,2020-02-09
意大利,意大利,3,,0,0,2020-02-09
西班牙,西班牙,7,,0,0,2020-02-09
法国,法国,11,,0,0,2020-02-09
印度,印度,3,,0,0,2020-02-09
比利时,比利时,1,,0,0,2020-02-09
瑞典,瑞典,1,,0,0,2020-02-09
阿联酋,阿联酋,7,,0,0,2020-02-09
菲律宾,菲律宾,3,,0,1,2020-02-09
芬兰,芬兰,1,,0,0,2020-02-09
马来西亚,马来西亚,16,,1,0,2020-02-09
澳大利亚,澳大利亚,15,,3,0,2020-02-09
斯里兰卡,斯里兰卡,1,,0,0,2020-02-09
泰国,泰国,32,,10,0,2020-02-09
尼泊尔,尼泊尔,1,,0,0,2020-02-09
日本,日本,89,,1,0,2020-02-09
越南,越南,13,,1,0,2020-02-09
柬埔寨,柬埔寨,1,,0,0,2020-02-09
澳门,中国,10,,1,0,2020-02-09
青海省,中国,18,,3,0,2020-02-09
西藏自治区,中国,1,,0,0,2020-02-09
澳门,中国,10,,1,0,2020-02-10
台湾,中国,18,,1,0,2020-02-10
青海省,中国,18,,3,0,2020-02-10
西藏自治区,中国,1,,0,0,2020-02-10
内蒙古自治区,中国,58,,5,0,2020-02-11
澳门,中国,10,,1,0,2020-02-11
台湾,中国,18,,1,0,2020-02-11
西藏自治区,中国,1,,0,0,2020-02-11
台湾,中国,18,,1,0,2020-02-12
澳门,中国,10,,3,0,2020-02-14
甘肃省,中国,90,,39,2,2020-02-14
青海省,中国,18,,11,0,2020-02-14
西藏自治区,中国,1,,1,0,2020-02-14
香港,中国,56,,1,1,2020-02-15
澳门,中国,10,,3,0,2020-02-15
台湾,中国,18,,2,0,2020-02-15
西藏自治区,中国,1,,1,0,2020-02-15
宁夏回族自治区,中国,70,,33,0,2020-02-16
青海省,中国,18,,13,0,2020-02-16
西藏自治区,中国,1,,1,0,2020-02-16
意大利,意大利,3,,0,0,2020-02-17
西班牙,西班牙,2,,0,0,2020-02-17
瑞典,瑞典,1,,0,0,2020-02-17
菲律宾,菲律宾,3,,1,1,2020-02-17
芬兰,芬兰,1,,1,0,2020-02-17
斯里兰卡,斯里兰卡,1,,0,0,2020-02-17
尼泊尔,尼泊尔,1,,0,0,2020-02-17
柬埔寨,柬埔寨,1,,1,0,2020-02-17
澳门,中国,10,,5,0,2020-02-17
青海省,中国,18,,13,0,2020-02-17
西藏自治区,中国,1,,1,0,2020-02-17
美国,美国,15,,3,0,2020-02-18
德国,德国,16,,1,0,2020-02-18
俄罗斯,俄罗斯,2,,2,0,2020-02-18
意大利,意大利,3,,0,0,2020-02-18
西班牙,西班牙,2,,0,0,2020-02-18
加拿大,加拿大,8,,2,0,2020-02-18
瑞典,瑞典,1,,0,0,2020-02-18
菲律宾,菲律宾,3,,1,1,2020-02-18
埃及,埃及,1,,0,0,2020-02-18
芬兰,芬兰,1,,1,0,2020-02-18
斯里兰卡,斯里兰卡,1,,0,0,2020-02-18
尼泊尔,尼泊尔,1,,0,0,2020-02-18
越南,越南,16,,7,0,2020-02-18
柬埔寨,柬埔寨,1,,1,0,2020-02-18
澳门,中国,10,,5,0,2020-02-18
台湾,中国,22,,2,1,2020-02-18
西藏自治区,中国,1,,1,0,2020-02-18
美国,美国,15,,3,0,2020-02-19
德国,德国,16,,1,0,2020-02-19
俄罗斯,俄罗斯,2,,2,0,2020-02-19
意大利,意大利,3,,0,0,2020-02-19
加拿大,加拿大,8,,2,0,2020-02-19
瑞典,瑞典,1,,0,0,2020-02-19
菲律宾,菲律宾,3,,1,1,2020-02-19
埃及,埃及,1,,0,0,2020-02-19
芬兰,芬兰,1,,1,0,2020-02-19
越南,越南,16,,7,0,2020-02-19
柬埔寨,柬埔寨,1,,1,0,2020-02-19
澳门,中国,10,,5,0,2020-02-19
西藏自治区,中国,1,,1,0,2020-02-19
意大利,意大利,3,,0,0,2020-02-20
瑞典,瑞典,1,,0,0,2020-02-20
菲律宾,菲律宾,3,,1,1,2020-02-20
芬兰,芬兰,1,,1,0,2020-02-20
柬埔寨,柬埔寨,1,,1,0,2020-02-20
青海省,中国,18,,16,0,2020-02-20
西藏自治区,中国,1,,1,0,2020-02-20
美国,美国,15,,3,0,2020-02-21
英国,英国,9,,8,0,2020-02-21
俄罗斯,俄罗斯,2,,2,0,2020-02-21
意大利,意大利,3,,0,0,2020-02-21
法国,法国,12,,4,1,2020-02-21
印度,印度,3,,3,0,2020-02-21
加拿大,加拿大,8,,2,0,2020-02-21
比利时,比利时,1,,1,0,2020-02-21
瑞典,瑞典,1,,0,0,2020-02-21
阿联酋,阿联酋,9,,4,0,2020-02-21
菲律宾,菲律宾,3,,1,1,2020-02-21
埃及,埃及,1,,0,0,2020-02-21
芬兰,芬兰,1,,1,0,2020-02-21
柬埔寨,柬埔寨,1,,1,0,2020-02-21
澳门,中国,10,,6,0,2020-02-21
西藏自治区,中国,1,,1,0,2020-02-21
英国,英国,9,,8,0,2020-02-22
俄罗斯,俄罗斯,2,,2,0,2020-02-22
法国,法国,12,,4,1,2020-02-22
印度,印度,3,,3,0,2020-02-22
加拿大,加拿大,8,,2,0,2020-02-22
比利时,比利时,1,,1,0,2020-02-22
瑞典,瑞典,1,,0,0,2020-02-22
菲律宾,菲律宾,3,,1,1,2020-02-22
埃及,埃及,1,,0,0,2020-02-22
芬兰,芬兰,1,,1,0,2020-02-22
柬埔寨,柬埔寨,1,,1,0,2020-02-22
澳门,中国,10,,6,0,2020-02-22
台湾,中国,26,,2,1,2020-02-22
甘肃省,中国,91,,76,2,2020-02-22
宁夏回族自治区,中国,71,,48,0,2020-02-22
青海省,中国,18,,18,0,2020-02-22
西藏自治区,中国,1,,1,0,2020-02-22
英国,英国,9,,8,0,2020-02-23
俄罗斯,俄罗斯,2,,2,0,2020-02-23
西班牙,西班牙,2,,2,0,2020-02-23
法国,法国,12,,4,1,2020-02-23
印度,印度,3,,3,0,2020-02-23
加拿大,加拿大,8,,2,0,2020-02-23
比利时,比利时,1,,1,0,2020-02-23
瑞典,瑞典,1,,0,0,2020-02-23
菲律宾,菲律宾,3,,1,1,2020-02-23
埃及,埃及,1,,0,0,2020-02-23
芬兰,芬兰,1,,1,0,2020-02-23
马来西亚,马来西亚,22,,15,0,2020-02-23
斯里兰卡,斯里兰卡,1,,1,0,2020-02-23
尼泊尔,尼泊尔,1,,1,0,2020-02-23
柬埔寨,柬埔寨,1,,1,0,2020-02-23
俄罗斯,俄罗斯,2,,2,0,2020-02-24
西班牙,西班牙,2,,2,0,2020-02-24
法国,法国,12,,4,1,2020-02-24
印度,印度,3,,3,0,2020-02-24
比利时,比利时,1,,1,0,2020-02-24
瑞典,瑞典,1,,0,0,2020-02-24
菲律宾,菲律宾,3,,1,1,2020-02-24
埃及,埃及,1,,0,0,2020-02-24
芬兰,芬兰,1,,1,0,2020-02-24
斯里兰卡,斯里兰卡,1,,1,0,2020-02-24
